Gene,Slope,P-value,FDR
AC004057.1,-0.1809191049471903,0.1232859990655741,
RN7SL184P,0.0101247967351249,0.3880845963356748,
RNU1-138P,-0.0122191960514395,0.4965974166026208,
CAMK2D,-0.0241674697963812,0.7315106916298731,
RP11-397D21.1,-0.0104470102210471,0.1312988912656024,
ARSJ,0.0048190967654743,0.9618700955016856,
RP11-26P13.2,-0.0027171686058855,0.7708836260896179,
RP11-362M19.1,-0.0026370577970042,0.7487187129648645,
UGT8,0.0550053002892484,0.573951302420534,
MIR577,0.0025313357985298,0.160331469623616,
CIR1P2,-0.0142416730057577,0.7319065371944746,
RN7SL808P,0.012709571858271,0.0585910549338908,
NDST4,0.0337076097774296,0.0823847754941695,
MRPS33P3,-0.0056878732621204,0.2214987493590577,
RPF2P2,-0.005240883609048,0.4768112374906379,
PGAM4P2,0.0096990635271963,0.261404782796886,
KRT18P21,0.0135952977565197,0.4707540028519946,
RP11-659O3.1,0.0043232156326018,0.3897139729747425,
EIF3KP3,-0.0053730326798938,0.6441305135714765,
RP11-166J5.1,-0.010748634016825,0.2260694415709122,
TTC39CP1,0.0090387272008573,0.1603314696236162,
MTRNR2L13,0.0041273306185475,0.755900892596074,
TRMT112P1,-0.0011317377754765,0.8321956079040485,
CUL4AP1,0.0013853684821656,0.8063148092673216,
RP11-55L3.1,0.0,,
ACTN4P1,-0.0772664458206907,0.3519510236844386,
RNU6-119P,0.0,,
RP11-97F8.1,0.0,,
TRAM1L1,-0.1167355167096757,0.0516418572504279,
AC107399.1,-0.0020255328533626,0.4768112374906375,
AC107399.2,0.0018049514203979,0.6790471953535849,
AC113617.1,-0.0094512557490353,0.399622657822869,
LINC01378,0.0258710144920693,0.2769813047431679,
RPSAP35,0.0,,
NT5C3AP1,0.2355014064222438,0.0357295916415185,
AC108056.1,-0.0054732074908871,0.503048255310041,
NDST3,0.4533563629492398,0.0002057140202142,
FKBP4P1,-0.0352906245560028,0.3531658990915172,
SNHG8,-0.0946187029634307,0.2351246723066575,
PRSS12,0.0514409686528208,0.6417349743519037,
NDUFS5P5,-0.0044076028668845,0.673315233729597,
RP11-586D5.3,0.0103638484655915,0.3770533521835183,
CEP170P1,-0.1463911054204144,0.1247179660987924,
RP11-384K6.6,-0.0187862951347075,0.6709824639297239,
RNU6-1054P,-0.0040984215516426,0.6755146537491852,
CICP16,0.1605968035452156,0.1150246474812537,
SEPT14P4,0.1011549601739755,0.0616830197299522,
RP11-384K6.8,0.0532636861878718,0.3253186644058388,
METTL14,0.0811785804501405,0.0204404912242228,
SEC24D,0.0456989878782734,0.2256609615721406,
SYNPO2,0.0986731812532526,0.3307967725049794,
RP11-358D17.1,0.010511201298227,0.2357660646213399,
RP11-358D17.2,0.0792420134174001,0.1178159838749956,
MYOZ2,0.0050784462372794,0.9718007375911716,
RP11-455G16.1,0.1170653451043814,0.1260088729702758,
USP53,0.2115607883151044,0.0023991052071483,
C4orf3,0.1933690880030288,0.0025650902622971,
FABP2,0.364552859312544,0.0192046342444437,
KLHL2P1,0.0848270647630296,0.2444170095736952,
RNU4-33P,-0.0075225170554137,0.1795145902219002,
RP11-548H18.2,0.3264454476763377,0.0007508448752507,
GTF2IP12,0.2661825867505547,0.0009660980390084,
RP11-33B1.4,0.0140061248713364,0.2611065161868696,
RNU6-1217P,-0.0042167532097789,0.5645845541249421,
RP11-33B1.1,0.2175180871629244,0.0003033499515286,
RP11-33B1.3,0.1867440578045274,0.0226257422715208,
PDE5A,0.2663318024849128,0.000233436872917,
SNORA11,0.0140747859259048,0.2297883566398158,
LINC01365,-0.0075100785220917,0.5578011296695333,
RP11-96A1.4,-0.0018852551650944,0.7901148701355741,
RP11-700N1.1,-0.0111305010810449,0.5368389821488846,
RP11-96A1.5,0.0103105187706722,0.3392175867199166,
MAD2L1,0.0998592590151003,0.320435501963805,
RP11-679C8.2,0.0288181692521684,0.5919367749893569,
LTV1P1,0.0051638055286633,0.8111063827497358,
SAR1P3,0.0078870092897938,0.5923651433569209,
RP11-501E14.1,0.1407848183497287,0.0577003370388213,
PRDM5,0.6566606139401151,8.589008145332794e-07,
RNU6-550P,-0.0189938655062166,0.0664074625906319,
SETP12,0.0039001313184161,0.8508353367543728,
NDNF,0.3537468324221718,0.0023982514566396,
RN7SKP137,0.0158676715856498,0.3593751859801447,
RP11-647P12.1,0.0139887721948601,0.2998070065814413,
RP11-647P12.2,0.0019107841087313,0.8885176451949031,
TNIP3,-0.1126476687103432,0.4737372705479892,
RNU6-948P,-0.0035657646155872,0.7924073417649615,
QRFPR,0.0475750078219299,0.1039129297011747,
RP11-364P2.2,0.0278927762473787,0.2834404284849261,
TUBB4BP5,0.0050149492625902,0.4924322534703164,
ANXA5,-0.0559292604678353,0.19932313926629,
TMEM155,-0.1938147185434583,0.0572694828393755,
PP12613,0.1005754621196369,0.0200381471381375,
EXOSC9,-0.0305533541444808,0.410356742689726,
CCNA2,0.0667645792159741,0.541171766654224,
BBS7,0.1091521885585651,0.0216049981262425,
RP11-63B13.1,-0.0052030499820093,0.9026651585842388,
TRPC3,-0.0527470526052947,0.6098138809353866,
AC097533.1,-0.0173497113094497,0.6654385260966911,
RN7SL335P,0.005642892805961,0.5463199090466307,
KIAA1109,0.1622030883993964,0.0050955515895291,
ADAD1,-0.093691736317675,0.0753109662537045,
IL2,-0.1913560268819809,0.0100207522176117,
IL21,-0.0046422499696873,0.8691617314364091,
IL21-AS1,0.1022271362743313,0.3094410406255184,
CETN4P,0.0483869876883103,0.2304656513953958,
BBS12,0.1463219798739651,0.0165021804871744,
RP11-170N16.1,0.004674428631865,0.3844514736703679,
FGF2,-0.0310628650004283,0.7617286577108019,
RP11-170N16.2,-0.0046885464084405,0.3140623711206843,
RP11-170N16.3,0.122576536695934,0.2008722516746171,
NUDT6,0.1494960884192903,0.0712127009985263,
SPATA5,-0.1231716919951122,0.1551712316651761,
CTB-51E13.1,-0.0174039280048279,0.0842413066251767,
SPRY1,0.1093020914341824,0.2160447004157471,
RP11-381N20.2,0.0135692538808434,0.3903291143297682,
RP11-381N20.1,0.0110859818850372,0.3233807261805345,
LINC01091,0.2078917282861956,0.0008033242322901,
AC096732.2,0.0093410637428218,0.0508690914767543,
RPL21P50,0.0046575064765674,0.4002515235107113,
RP11-107E21.1,-0.0012326698200694,0.4768112374906379,
RP11-728C8.1,-0.0145228999805856,0.1901942792550561,
CTD-2325B11.1,0.0,,
RP11-93I21.2,-0.0036683417848529,0.6505940849914011,
TECRP2,-0.0182081299064173,0.3380204806932463,
RP11-93I21.3,0.0071059733418939,0.8192600464747707,
ANKRD50,0.1037388511263164,0.1118527569315111,
FAT4,-0.0183017564626153,0.8721229356040773,
MIR2054,0.0,,
RP11-399F2.2,-0.0089226517805899,0.2660280396039577,
NUP58P1,0.0036514633534473,0.6613339192193333,
TMEM248P1,0.0129006487534842,0.0484574602247036,
RP11-318I4.1,0.0095691251175837,0.2840277725761349,
RP11-318I4.2,0.0083369188108974,0.0156520813533134,
RBM48P1,-0.0114609401632376,0.5641988334743414,
RP11-810P8.1,-0.0043958206763008,0.4768112374906381,
RP11-125O18.1,-0.0169582087010156,0.2269672428862925,
RP11-18O11.1,-0.0049892291398734,0.3290081101249095,
RP11-18O11.2,-0.0048355958832975,0.3171050996318764,
INTU,-0.014432442754243,0.8719589661678442,
SLC25A31,0.0044465512431544,0.8880603032381144,
HSPA4L,0.3021072735476265,0.0107938751783251,
RP11-50D9.4,-0.0317203118941416,0.3827546727222786,
RP11-50D9.1,-0.0930098029277195,0.2339590864575844,
RP11-50D9.3,0.0782168679905118,0.1077944852223845,
PLK4,0.0723328601523929,0.5108575134505824,
RNU6-583P,0.0163316680829073,0.1089865939165452,
MFSD8,0.0782565812557021,0.0809928068290844,
ABHD18,0.1043715155962973,0.0234405044682866,
LARP1B,0.0012368795302674,0.9845073650440987,
RP11-214O14.1,0.005676217309369,0.9075665548591784,
FOSL1P1,0.0089994829049746,0.7890352770802244,
PGRMC2,-0.0153013467303974,0.6296097340222448,
RP11-420A23.1,-0.0634962799482413,0.4711380645507191,
RP11-130C6.1,0.0113982087579702,0.6869641837647875,
RP11-184M15.1,0.3886882381193041,0.0087587938859479,
RP11-184M15.2,0.00497203263511,0.6414141578607991,
JADRR,0.0695519393892487,0.0012123221472723,
JADE1,0.1275846744277403,0.000553735054868,
SCLT1,0.1571650772466227,0.0048327032524113,
RP11-209D20.2,0.1531823357118985,0.0822532623495241,
AC093826.1,-0.0291205252587874,0.1393280669506242,
C4orf33,0.0757350745352813,0.1263855320232951,
RP11-392L5.2,0.0182344041013789,0.6119273049035818,
ZSWIM5P3,0.0346267014897765,0.0162725552699189,
RP11-378N18.1,-0.000635801091907,0.4768112374906379,
RP11-419L4.1,-0.0076151153105041,0.3649949941646678,
RP11-519M16.1,0.0032300764577445,0.8595805261094982,
RP11-422J15.1,-0.0057836806815371,0.7357851950661136,
EEF1GP8,-0.012867225193412,0.5681328307890146,
RP11-521E5.1,-0.0039167203502379,0.3283012744743125,
PGBD4P4,-0.0013309073479291,0.4768112374906381,
GAPDHP56,0.0048318193311657,0.3259008250406017,
RP11-401I19.2,-0.0085530471648531,0.4462857081129918,
RP11-401I19.1,0.0,,
RP11-488I4.2,0.0,,
RNU6-224P,0.0,,
RP11-314N14.1,-0.0110112342415524,0.1795696119015098,
RP11-758B24.1,0.0,,
RN7SL205P,-0.0011562977037376,0.4768112374906379,
RP11-614F17.1,-0.0036722950954434,0.6011713065819395,
RP11-614F17.2,-0.0063942366858114,0.8091061819473193,
RPL7AP28,0.004769232772581,0.926607056263332,
RP11-745L13.2,-0.0210004033792981,0.4836001700180878,
RP11-789C2.1,-0.0097063375903432,0.7789762538009003,
RP11-1E22.1,0.0443495719333062,0.0812438746053187,
ELL2P2,0.0128849986100119,0.3923530546239463,
RP11-62N21.1,-0.0015405619104721,0.4768112374906373,
LINC01256,0.0,,
AARSP1,0.0,,
RP11-404I7.2,0.0149577288477779,0.0834805747544341,
RP11-404I7.1,0.0028440133711545,0.1603314696236162,
RP11-9G1.3,-0.0503613738661005,0.2269654676026112,
R3HDM2P1,-0.0108080033736677,0.2361746978388637,
PCDH10,-0.1148543435929196,0.2851519327156815,
RP11-285A15.1,0.0,,
RP11-427M20.1,-0.001617085927285,0.7544543584715382,
PABPC4L,0.0590452701062501,0.242731218418767,
RP11-400D2.2,0.004991433941995,0.641028808933712,
PES1P1,-0.0189732003771737,0.3317302729974588,
RP11-400D2.3,-0.0041915621316068,0.4768112374906379,
CTD-2012I17.1,-0.0023121516221653,0.4768112374906381,
RP11-192C21.2,0.0083191845406886,0.1603314696236162,
RP11-192C21.3,-0.0055406424866824,0.2240815151119711,
RP11-192C21.1,-0.1408618579049874,0.0086619913236571,
RP11-553P9.1,-0.0853360972686398,0.3087213029423424,
RP11-553P9.2,-0.0031731604484129,0.5995145579623338,
RP11-553P9.3,0.0122344492033939,0.2605693893993715,
KRT18P54,0.0158564298100564,0.0603481997872338,
TARS2P1,0.0028292355006828,0.8251630652139343,
RP11-780O17.1,-0.000987592840463,0.8573450585872697,
LINC00613,0.0059562637573341,0.1603314696236162,
RNU1-89P,-0.0047425534758159,0.3202225642487787,
RP11-782E2.2,-0.0025614891256865,0.4768112374906379,
RP11-775H9.3,0.0048798462051542,0.6931232182614109,
RP11-775H9.2,0.0141496443600281,0.0703033198115371,
RP11-775H9.1,0.0055633239174645,0.1603314696236162,
TERF1P3,-0.0134624853333659,0.44768301209752,
RP11-625B21.1,0.0,,
RP11-138I17.1,-0.0013769144014651,0.958040093122574,
RP11-785F11.1,-0.0071337525293026,0.5735739007261731,
SERF1AP1,0.0,,
STMN1P2,0.0046841356408166,0.37741110650521,
RPS23P2,-0.0437516569050151,0.2917633886874431,
PCDH18,0.0043588067021228,0.9686128293392846,
LINC02172,-0.0524929250659773,0.0454645422132501,
RP13-884E18.2,-0.005121786592025,0.5950716450952389,
RP13-884E18.4,0.0046913250330001,0.6776795123760528,
RP11-793B23.1,0.0027777571232637,0.1603314696236161,
LINC00616,0.0001625355967556,0.9900935059628392,
SLC7A11-AS1,0.1053152797685049,0.1749706803000178,
SLC7A11,0.3837641889860331,6.859319605171268e-06,
RP11-733C7.1,0.0297961405779516,0.2430100396349408,
LINC00498,0.0185566196270162,0.0985487183645086,
LINC00499,0.0024338971389166,0.8751846433030954,
LINC00500,0.0154942448260348,0.2783624719203695,
RP11-310A13.2,0.0117321898033823,0.1739547900024765,
RP11-173E2.1,0.0621164135808856,0.3518380481458167,
RP11-173E2.2,0.0357357602778287,0.1665145755920644,
RP11-98O2.1,0.1752474359408554,0.0030791602509524,
RP11-371F15.3,0.1682369888995973,0.0271402540147342,
RP11-577B7.1,-0.0258755751243151,0.3791210832352042,
NOCT,-0.0954881961254205,0.2044617878722754,
ELF2,0.233788468279005,3.782461818906542e-05,
RNU6-531P,0.0336085054174563,0.3884492414093321,
RN7SL382P,0.0506626287264808,0.4835395547035022,
PPP1R14BP3,-0.1561682194276338,0.2240135265950799,
RN7SL311P,-0.0309179859466168,0.1177501378557583,
RNU6-506P,0.0035728634062209,0.696129852978979,
RNU6-1074P,0.0035157895398266,0.6867212339015688,
MGARP,0.2310246142164162,0.0167093835522616,
NDUFC1,0.06403468015267,0.1875324438933556,
NAA15,0.0243763327176881,0.5664958549384083,
RNU6-1214P,-0.0003342003623962,0.9290815110097856,
RP11-83A24.2,0.3019392117679379,0.0001582255184781,
RP11-83A24.1,0.2292754808050957,0.0073014301309605,
RAB33B,0.3428799919703495,1.9985215943140257e-05,
SETD7,0.0339929157751033,0.5364797061864852,
FTH1P24,0.0282089869692363,0.4710102829979102,
RP11-342I1.2,-0.1812171289419603,0.0432884273645747,
RP11-308D13.3,0.1631572678983133,0.0400110604787305,
MGST2,-0.0272412602673523,0.6756249047536429,
RN7SKP237,0.0022131289649727,0.9669086398184156,
H3F3AP6,0.1419684609844645,0.1716103504046347,
MAML3,0.1865235464031205,0.0288865164744549,
RN7SKP253,0.0296645040018138,0.3451795841594356,
RP11-392B6.1,0.0561688398503361,0.3177763291995207,
SCOC,0.0739450646173892,0.3289163329454267,
SCOC-AS1,0.0931027774832919,0.3044385781810106,
NDUFB4P9,0.0091292168921177,0.4520717442795028,
RPL14P3,-0.0153993547423375,0.8586788414661525,
CLGN,-0.1139562319954614,0.2804366388099193,
MGAT4D,-0.0096653799763104,0.7074117625286893,
RP11-542P2.2,-0.0067361732872645,0.7606457131080057,
ELMOD2,0.2696504969399286,0.0041758565480827,
UCP1,0.0097247279029119,0.8132154554844341,
RN7SL152P,-0.0152808449665426,0.4246304505292367,
RP11-5K16.3,-0.001272319180565,0.4768112374906378,
TBC1D9,-0.0767597878691665,0.1525973586002339,
TNRC18P1,-0.1252041754625274,0.2260709493570974,
RNY1P14,0.0055753888729356,0.6314474776842027,
RP11-102N12.2,-0.0165500631457112,0.3307013256904967,
RP11-102N12.3,0.1259382454196447,0.1459121599496372,
RNF150,-0.0115687804640516,0.9183099485107384,
ZNF330,0.0776105326066061,0.0224744415055017,
RP11-586L23.1,0.0089302424561846,0.5849240923338834,
RP11-362F19.1,-0.120113091686806,0.2732120237823728,
RP11-362F19.2,0.0290147987813358,0.6267870447377467,
RP11-362F19.3,-0.0640054231706702,0.5610675094406348,
RP11-208N20.1,0.0041076850638675,0.5784655056802055,
IL15,-0.0774825706172328,0.197118220120175,
INPP4B,-0.0674123528509939,0.4934257216565738,
RPL5P13,-0.0448415922237317,0.4029800122356385,
LSM3P4,0.0083069378402993,0.5283032124883298,
RP11-223C24.2,-0.006257439498233,0.1593989561588111,
RP11-223C24.1,0.0199054710973664,0.8436060919546944,
RP11-284M14.1,0.0908570786138955,0.3099448235792773,
RP11-54P19.1,0.0033050332912066,0.1603314696236163,
USP38,0.0999898535518746,0.0225268186382907,
RP11-364L4.3,-0.003550619229023,0.8106699529114165,
GAB1,0.2089764661049841,0.000647069508979,
MIR3139,0.0,,
RP11-364L4.1,-0.1860752923785658,0.0145846900697739,
RPSAP36,-0.0578412243580602,0.6630022930501225,
RP11-58H15.3,0.0045832178612911,0.3383049481959279,
SMARCA5,0.0970376034658168,0.036803968514396,
SMARCA5-AS1,-0.0778200627074787,0.2072281322414362,
GUSBP5,-0.0170835373170601,0.8740700371535448,
FREM3,0.0521934197709595,0.3512948384300791,
RP13-578N3.3,0.2075911389675034,0.0208156877958638,
RP11-780M14.1,0.0155200895570947,0.7511572132023218,
GYPE,0.0114134605226008,0.9314886896705116,
RP11-673E1.3,-0.0511348614107038,0.6195728359079311,
RP11-673E1.1,0.1256578417514375,0.1432267064123388,
RP11-673E1.4,-0.0171538404756922,0.7245236040872309,
GYPB,-0.1114472498084149,0.5344455673808031,
GYPA,0.0018064371541513,0.9923658913777642,
RP11-361D14.2,-0.0213437691307667,0.3707206045034206,
KRT18P51,0.001169498588626,0.8933848266714944,
HHIP-AS1,0.1203659633175922,0.1768609638837978,
HHIP,-0.0326214987654026,0.7685891333594441,
HSPD1P5,0.0734656791341289,0.1760350961217516,
RP13-539F13.3,0.0242716479989623,0.3244081724970616,
RP13-539F13.2,-0.0043552246380218,0.7022946379627126,
ANAPC10,-0.0255719763004657,0.662967467006006,
RN7SKP235,0.0264786604744808,0.2905867458586926,
ABCE1,0.0976495414719391,0.0554694399847714,
OTUD4,-0.0289582846831837,0.5949022935617077,
RPS23P4,-0.0064132179097994,0.2182223701153714,
RP11-142A22.4,0.0370765084925145,0.2693598793316001,
RTN3P1,0.2706477637089957,0.0170454020753433,
RP11-142A22.3,0.0760831231239401,0.427917110261237,
NMNAT1P4,-0.0162518406965589,0.0862012396765473,
SMAD1,0.1109338018604341,0.2064704669873449,
SMAD1-AS2,0.0139845077387881,0.6138696879142005,
SMAD1-AS1,0.0059959905643812,0.5442413556257636,
RP11-557J10.5,-0.0056548057793499,0.5538117832478435,
MMAA,0.0102799048771519,0.8042524327095861,
NCOA4P3,0.0352353561449662,0.6215586877832752,
RP11-557J10.4,-0.0006022811818494,0.9895040095415716,
C4orf51,0.007117269939098,0.6426459317735369,
ZNF827,-0.0229792429917252,0.8149785727499035,
RP11-181K12.1,-0.0680638636529404,0.4062675572930377,
RP11-181K12.2,0.0273154396560441,0.478441847087121,
RP11-203B7.2,0.1503814717885753,0.0516001258623775,
RP11-203B7.1,0.0185577537715862,0.3800341777387639,
LINC01095,0.0292621660516884,0.6680574330299104,
LSM6,0.0750025375421723,0.1273070406418543,
RP11-6L6.4,0.0800475450250051,0.4126291189118609,
RP11-6L6.2,0.1627962756795881,0.1587655084281772,
RP11-6L6.6,0.031462099290701,0.549955263416196,
RP11-6L6.7,0.009832296604914,0.485054926416815,
SLC10A7,-0.0721388383337165,0.0770503914134252,
MIR7849,0.0017028015547976,0.7437954477969422,
RNU1-44P,0.0,,
POU4F2,0.0064970746380425,0.6974016296299934,
TTC29,-0.060137557262826,0.3036788629552261,
RP11-292D4.2,-0.0020149309151976,0.4768112374906373,
RP11-292D4.1,0.0056592427009974,0.2550241815950109,
RP11-292D4.3,0.0102928263765677,0.4900964651938212,
RP11-292D4.4,0.006895006582506,0.6376680363177358,
MIR548G,0.0,,
RP11-364M6.1,-0.0177594662472501,0.1984853112557603,
PRMT5P1,-0.0191101080735337,0.2157370682956904,
EDNRA,0.1094658295416318,0.2836240181852151,
RP11-752L20.3,0.0875475472792119,0.0840481302400686,
GTF2F2P1,0.0471966133847924,0.0295425729361697,
RP11-752L20.5,0.0072939356713435,0.4893884389650372,
RP11-425A23.1,0.0115702025423993,0.538670049971671,
TMEM184C,0.1040727997887813,0.0155208703482754,
PRMT9,-0.0702135992148596,0.1713561652832169,
ARHGAP10,-0.1145460790779756,0.0529096912068119,
RNA5SP165,0.0007986812975423,0.8796947647303679,
MIR4799,0.0,,
RN7SL254P,-0.0117670350500067,0.1391033885144659,
RP11-315D13.1,0.0242900672838032,0.4893812057582901,
NR3C2,0.0020641138802902,0.9827174200599584,
RP11-76G10.1,-0.0126526456945388,0.5018596228241565,
ASS1P8,-0.0250069235190356,0.1899467928615116,
RNA5SP166,0.0,,
RP11-503L19.1,-0.0044433699971787,0.3576348711078186,
ATP5LP4,-0.0042290078637103,0.8830398594289277,
RP11-360A10.1,0.0088973754069603,0.6470091660983579,
CTB-191D16.1,0.0096961649247849,0.0532352695862975,
RNU7-197P,0.0,,
RP11-563M4.1,0.0156447251694651,0.425371373225626,
RP11-342A1.1,-0.001496423987637,0.4768112374906373,
RP11-24I21.1,-0.0028248440167784,0.8360239718259279,
RP11-526A4.1,-0.0328143900701069,0.0199113659521259,
RP11-707F2.1,0.0081230117105469,0.1447470142152028,
AKIRIN2P1,-0.0008293217893121,0.9654671849920232,
RNA5SP167,-0.0027003228417475,0.4768112374906381,
RNU6-1230P,0.0,,
RP11-423J7.1,0.0025313357985298,0.160331469623616,
DCLK2,-0.1466429845394392,0.1524389593713031,
RNU7-194P,0.0,,
LRBA,-0.0545666198668257,0.4445717066071557,
RP11-174F8.1,0.003765366994864,0.9391062352482458,
RP11-1336O20.2,-0.0827150871709049,0.1918335710626379,
MAB21L2,0.109357857093689,0.2858445943547686,
ZBTB8OSP1,-0.025875336416072,0.2669898665346806,
RNA5SP168,-0.001746758561717,0.6923971688186794,
AK4P6,0.0512122836554218,0.0003561349345081,
RPS3A,-0.0205979887535695,0.8173770042363804,
SNORD73B,0.0022066499227195,0.1603314696236161,
SH3D19,-0.0725336851698829,0.489795503267292,
SNORD73A,-0.0442298887300093,0.1151410992083959,
RP11-372K14.2,-0.2725525310385003,0.0093895174339517,
RP11-731D1.1,-0.003484386562601,0.6869180998174519,
PRSS48,0.0191348078394996,0.394860021469314,
RP11-731D1.3,-0.0019624581549736,0.4768112374906381,
RNU6-1282P,-0.006060871364962,0.3527036387292449,
RP11-731D1.4,0.0073187237712277,0.7924235569944376,
RP11-610P16.1,0.053828598382509,0.0300228759157756,
FAM160A1,0.3327123551027357,0.0040228831800015,
RN7SKP35,0.0031256061681028,0.5861829657293853,
RP11-164P12.4,0.0145999281068164,0.4735516145570067,
RP11-164P12.5,0.3647541119225157,0.0004598205266709,
GATB,-0.0266873520342462,0.454137245774676,
RP11-164P12.3,0.1850508444296175,0.0576473333560781,
RP11-424M21.1,-0.0020233045158321,0.7063648682944046,
RP11-503L23.1,-0.0052578943132302,0.3941714563328883,
